# T[yr] dE/E m1[MSun] x1[AU] y1[AU] z1[AU] vx1[2piAU/yr] vy1[2piAU/yr] vz1[2piAU/yr] m2[MSun] x2[AU] y2[AU] z2[AU] vx2[2piAU/yr] vy2[2piAU/yr] vz2[2piAU/yr]
1.0399984452034852 0.3491267952901579 1.0 1.4672103074076477e-06 4.986778364761763e-06 0.0 -1.998479348556371e-06 6.869916122350319e-07 0.0 2.99e-06 -0.490705788430651 -1.6678188510908916 0.0 0.6683877419920974 -0.2297630810150615 0.0 
1.0499984302535186 0.3499305276362086 1.0 1.3416423343361148e-06 5.029943256271806e-06 0.0 -2.016023748441643e-06 6.273614192566403e-07 0.0 2.99e-06 -0.44870981081475375 -1.6822552696561235 0.0 0.6742554342614191 -0.20981987266108437 0.0 
1.059998415303552 0.35072991935392916 1.0 1.214972015756763e-06 5.069361477859256e-06 0.0 -2.0319959577193116e-06 5.674801049242884e-07 0.0 2.99e-06 -0.40634515577149233 -1.6954386213576116 0.0 0.6795973102740173 -0.18979267723220414 0.0 
1.0699984003535856 0.3515253362760617 1.0 1.087298135171169e-06 5.1050172511276845e-06 0.0 -2.0464009202940936e-06 5.073766939653777e-07 0.0 2.99e-06 -0.36364486126126017 -1.707363629139695 0.0 0.6844150235097304 -0.16969120199511026 0.0 
1.079998385403619 0.35231713592094605 1.0 9.587191654466786e-07 5.1368966213553475e-06 0.0 -2.059243327326147e-06 4.470797916495142e-07 0.0 2.99e-06 -0.3206418613534039 -1.7180256258713549 0.0 0.6887101429184439 -0.14952501392960407 0.0 
1.0899983704536527 0.35310566808094124 1.0 8.293332846967932e-07 5.16498743113991e-06 0.0 -2.07052761645072e-06 3.866176367582961e-07 0.0 2.99e-06 -0.2773689915373887 -1.7274205455317435 0.0 0.6924841526591038 -0.12930355744424685 0.0 
1.099998355503686 0.353891275383009 1.0 6.992383922105848e-07 5.189279297371359e-06 0.0 -2.080257972897734e-06 3.260181532011952e-07 0.0 2.99e-06 -0.23385899405036245 -1.735544915508817 0.0 0.6957384524741587 -0.10903617163919638 0.0 
1.1099983405537195 0.3546742938230065 1.0 5.68532124311767e-07 5.2097635914480375e-06 0.0 -2.0884383324434805e-06 2.6530900034476587e-07 0.0 2.99e-06 -0.19014452318119257 -1.7423958499826226 0.0 0.6984743586767495 -0.08873210713871835 0.0 
1.1199983256037531 0.35545505327511867 1.0 4.373118700323054e-07 5.226433422654946e-06 0.0 -2.095072386138248e-06 2.045176221186872e-07 0.0 2.99e-06 -0.14625815051247631 -1.747971044366204 0.0 0.7006931057318557 -0.06840054251461176 0.0 
1.1299983106537865 0.35623387797775 1.0 3.05674786488983e-07 5.239283624627463e-06 0.0 -2.1001635867646396e-06 1.4367129495805387e-07 0.0 2.99e-06 -0.1022323700632046 -1.752268770778417 0.0 0.7023958484162676 -0.04805060032042002 0.0 
1.1399982957038202 0.3570110869970724 1.0 1.7371781385417802e-07 5.248310744827368e-06 0.0 -2.103715156991609e-06 8.279717463689418e-08 0.0 2.99e-06 -0.058099603295711275 -1.7552878745242044 0.0 0.7035836645456888 -0.02769136275481478 0.0 
1.1499982807538536 0.3577869946693357 1.0 4.1537689814309015e-08 5.253513036961492e-06 0.0 -2.1057300991989376e-06 2.1922342043121944e-08 0.0 2.99e-06 -0.013892203951273469 -1.7570277715590286 0.0 0.7042575582605144 -0.0073318869709444665 0.0 
1.159998265803887 0.3585619110229272 1.0 -9.076903658900864e-08 5.254890456276495e-06 0.0 -2.106211206955964e-06 -3.8926152059964397e-08 0.0 2.99e-06 0.030357537320739134 -1.7574884469152168 0.0 0.7044184638648711 0.01301877995316467 0.0 
1.1699982508539206 0.3593361421810747 1.0 -2.2310599183903537e-07 5.252444657666079e-06 0.0 -2.105161078146961e-06 -9.972124324594215e-08 0.0 2.99e-06 0.0746173885749287 -1.756670454068924 0.0 0.704067250216375 0.03335158636987963 0.0 
1.179998235903954 0.36010999074598427 1.0 -3.5537696564867054e-07 5.24617899652947e-06 0.0 -2.1025821297436156e-06 -1.6043581057733445e-07 0.0 2.99e-06 0.11885517245774983 -1.7545749152272485 0.0 0.7032047256667611 0.0536574617315493 0.0 
1.1899982209539877 0.36088375616511054 1.0 -4.874858995933964e-07 5.236098532322103e-06 0.0 -2.098476614232657e-06 -2.2104263466961448e-07 0.0 2.99e-06 0.1630387624058187 -1.7512035225157547 0.0 0.7018316435560725 0.07392730256508777 0.0 
1.199998206004021 0.361657735080151 1.0 -6.193368767763989e-07 5.222210034741227e-06 0.0 -2.0928466377137864e-06 -2.815143566456836e-07 0.0 2.99e-06 0.20713607918943153 -1.7465585400472345 0.0 0.6999487082654804 0.0941519587443751 0.0 
1.2099981910540545 0.3624322216592731 1.0 -7.508341126308128e-07 5.204521992490468e-06 0.0 -2.0856941796897363e-06 -3.418234379661313e-07 0.0 2.99e-06 0.2511150878363927 -1.7406428068530007 0.0 0.6975565818360322 0.11432222005556161 0.0 
1.2199981761040881 0.3632075079129832 1.0 -8.818819469654123e-07 5.183044624568325e-06 0.0 -2.0770211145764956e-06 -4.019421211277185e-07 0.0 2.99e-06 0.2949437949717102 -1.733459740658304 0.0 0.6946558911627075 0.13442880305274799 0.0 
1.2299981611541215 0.36398388399394527 1.0 -1.0123848373618251e-06 5.1577898940260555e-06 0.0 -2.0668292349675113e-06 -4.6184239123004584e-07 0.0 2.99e-06 0.3385902466093064 -1.7250133424836323 0.0 0.6912472357750873 0.15446233820402802 0.0 
1.2399981462041552 0.3647616384809781 1.0 -1.1422473540334789e-06 5.128771524140393e-06 0.0 -2.055120276690988e-06 -5.214959384182871e-07 0.0 2.99e-06 0.3820225264326019 -1.7153082020536448 0.0 0.6873311962177217 0.1744133573305301 0.0 
1.2499981312541886 0.36554105864734737 1.0 -1.2713741762589407e-06 5.096005016946048e-06 0.0 -2.0418959457042616e-06 -5.808741212182124e-07 0.0 2.99e-06 0.42520875460165264 -1.7043495039953356 0.0 0.6829083430449033 0.19427228134388302 0.0 
1.2599981163042222 0.3663224307133889 1.0 -1.3996700905050782e-06 5.059507674071944e-06 0.0 -2.0271579468735777e-06 -6.399479307885066e-07 0.0 2.99e-06 0.4681170871254444 -1.692143034806672 0.0 0.6779792464460124 0.21402940829046974 0.0 
1.2699981013542556 0.367106040083391 1.0 -1.5270399903585041e-06 5.019298619823532e-06 0.0 -2.0109080146914768e-06 -6.986879561246336e-07 0.0 2.99e-06 0.5107157158389648 -1.6786951905764338 0.0 0.6725444865188884 0.23367490171392358 0.0 
1.2799980864042892 0.36789217156657406 1.0 -1.6533888783870494e-06 4.975398826451417e-06 0.0 -1.9931479459872857e-06 -7.570643502582204e-07 0.0 2.99e-06 0.5529728690257691 -1.6640129854352586 0.0 0.6666046642097945 0.25319877935057467 0.0 
1.2899980714543229 0.3686811095818991 1.0 -1.7786218700564917e-06 4.927831141543734e-06 0.0 -1.973879634688957e-06 -8.150467975061589e-07 0.0 2.99e-06 0.5948568127279237 -1.64810406071697 0.0 0.6601604129394504 0.27259090217597215 0.0 
1.2999980565043565 0.36947313834634266 1.0 -1.902644199831434e-06 4.876620317476314e-06 0.0 -1.9531051086966006e-06 -8.726044818343589e-07 0.0 2.99e-06 0.6363358527864328 -1.630976694808134 0.0 0.6532124109353178 0.29184096382419955 0.0 
1.3099980415543901 0.3702685420461635 1.0 -2.0253612295930103e-06 4.821793042850621e-06 0.0 -1.9308265689294764e-06 -9.297060564123527e-07 0.0 2.99e-06 0.6773783376565252 -1.6126398136624174 0.0 0.6457613942907946 0.3109384804054684 0.0 
1.3199980266044238 0.3710676049905901 1.0 -2.1466784595099837e-06 4.763377975844622e-06 0.0 -1.9070464306088975e-06 -9.863196144467552e-07 0.0 2.99e-06 0.7179526620434729 -1.5931030019547252 0.0 0.6378081707722063 0.32987278075142246 0.0 
1.3299980116544574 0.37187061174724306 1.0 -2.266501541503721e-06 4.701405779396237e-06 0.0 -1.8817673668393602e-06 -1.0424126613939318e-06 0.0 2.99e-06 0.7580272714059269 -1.5723765148482423 0.0 0.6293536343944346 0.3486329971217156 0.0 
1.339997996704491 0.37267784725849945 1.0 -2.384736295451447e-06 4.6359091581327296e-06 0.0 -1.8549923545491973e-06 -1.097952088665118e-06 0.0 2.99e-06 0.7975706673750659 -1.550471290345397 0.0 0.6203987807856844 0.36720805640973775 0.0 
1.3499979817545247 0.3734895969378959 1.0 -2.5012887282760297e-06 4.566922896952235e-06 0.0 -1.8267247228500513e-06 -1.1529041489506708e-06 0.0 2.99e-06 0.8365514141391405 -1.5273989621913855 0.0 0.6109447233612209 0.3855866718898558 0.0 
1.3599979668045583 0.3743061467455496 1.0 -2.6160650560742794e-06 4.49448390115572e-06 0.0 -1.7969682038713956e-06 -1.2072344333040812e-06 0.0 2.99e-06 0.8749381458442407 -1.50317187329623 0.0 0.6009927103248811 0.40375733555320376 0.0 
1.369997951854592 0.37512778324146323 1.0 -2.7289717294392652e-06 4.418631238018792e-06 0.0 -1.7657269861220908e-06 -1.2609078501408389e-06 0.0 2.99e-06 0.9126995750632995 -1.4778030896383947 0.0 0.590544142515749 0.421708311083892 0.0 
1.3799979369046256 0.3759547936154641 1.0 -2.839915462135437e-06 4.339406179683042e-06 0.0 -1.7330057704254423e-06 -1.3138886063221681e-06 0.0 2.99e-06 0.9498045023864338 -1.4513064146097159 0.0 0.5796005921155322 0.4394276275324971 0.0 
1.3899979219546592 0.37678746569240557 1.0 -2.9488032632882416e-06 4.256852247235938e-06 0.0 -1.6988098284673022e-06 -1.3661401905089934e-06 0.0 2.99e-06 0.9862218271867029 -1.4236964037578415 0.0 0.5681638222298665 0.4569030737488266 0.0 
1.3999979070046928 0.3776260879111476 1.0 -3.055542473252422e-06 4.171015255836607e-06 0.0 -1.6631450639883152e-06 -1.417625358987212e-06 0.0 2.99e-06 1.0219205596161947 -1.3949883798784668 0.0 0.5562358073539512 0.47412219364120745 0.0 
1.4099978920547265 0.3784709492757092 1.0 -3.160040803325132e-06 4.0819433607322545e-06 0.0 -1.626018076641313e-06 -1.4683061241813427e-06 0.0 2.99e-06 1.0568698338880038 -1.3651984484054391 0.0 0.5438187547295357 0.49107228233489664 0.0 
1.4199978771047603 0.3793223392768758 1.0 -3.2622063794713207e-06 3.989687103996275e-06 0.0 -1.5874362285229712e-06 -1.5181437460898094e-06 0.0 2.99e-06 1.0910389229001072 -1.3343435130422354 0.0 0.530915126596311 0.5077403833076279 0.0 
1.429997862154794 0.38018054778243016 1.0 -3.3619477902294243e-06 3.8942994618045125e-06 0.0 -1.547407713375038e-06 -1.5670987268913953e-06 0.0 2.99e-06 1.1243972542573324 -1.3024412915734187 0.0 0.5175276633361326 0.5241132865857503 0.0 
1.4399978472048276 0.38104586489406256 1.0 -3.4591741389650855e-06 3.795835892050401e-06 0.0 -1.5059416284345515e-06 -1.6151308089886183e-06 0.0 2.99e-06 1.15691442774752 -1.269510331789435 0.0 0.503659407503194 0.5401775280898383 0.0 
1.4499978322548612 0.38191858076891994 1.0 -3.5537951006393542e-06 3.694354382083041e-06 0.0 -1.4630480488943832e-06 -1.6621989767697874e-06 0.0 2.99e-06 1.188560234327543 -1.2355700274525254 0.0 0.48931372872721807 0.5559193902240086 0.0 
1.4599978173048949 0.3827989854036572 1.0 -3.645720983255372e-06 3.58991549633457e-06 0.0 -1.418738104914991e-06 -1.7082614623871127e-06 0.0 2.99e-06 1.2193046766740372 -1.200640634225612 0.0 0.4744943494698963 0.5713249038083984 0.0 
1.4699978023549285 0.3836873683787634 1.0 -3.7348627941438414e-06 3.482582423584476e-06 0.0 -1.3730240611053442e-06 -1.7532757558632499e-06 0.0 2.99e-06 1.249117991352455 -1.164743285479761 0.0 0.4592053716071382 0.5863798514592804 0.0 
1.4799977874049621 0.38458401856086566 1.0 -3.821132311242421e-06 3.372421023588904e-06 0.0 -1.325919398365439e-06 -1.7971986198528153e-06 0.0 2.99e-06 1.2779706726563278 -1.127900007889269 0.0 0.4434513038011499 0.6010697725260247 0.0 
1.4899977724549958 0.38548922376066197 1.0 -3.9044421595174325e-06 3.259499872782472e-06 0.0 -1.27743889795456e-06 -1.8399861093984467e-06 0.0 2.99e-06 1.3058334981663648 -1.0901337367165491 0.0 0.4272370896169094 0.6153799696984766 0.0 
1.4999977575050294 0.38640327034407995 1.0 -3.9847058926677185e-06 3.1438903087387725e-06 0.0 -1.227598727618343e-06 -1.8815935970325918e-06 0.0 2.99e-06 1.3326775560761597 -1.051468330681867 0.0 0.4105681363272048 0.6292955174022041 0.0 
1.509997742555063 0.38732644279425305 1.0 -4.061838080240024e-06 3.0256664730536912e-06 0.0 -1.1764165295737028e-06 -1.921975803586051e-06 0.0 2.99e-06 1.3584742743277667 -1.0119285863055856 0.0 0.3934503443390308 0.6428012721023577 0.0 
1.5199977276050967 0.38825902322190237 1.0 -4.135754400272615e-06 2.904905352292966e-06 0.0 -1.1239115101137322e-06 -1.961086835071993e-06 0.0 2.99e-06 1.3831954515961917 -0.9715402516030021 0.0 0.3758901371617831 0.6558818846394621 0.0 
1.5299977126551303 0.3892012908217545 1.0 -4.2063717375689405e-06 2.7816868166222626e-06 0.0 -1.0701045305547537e-06 -1.9988802260193116e-06 0.0 2.99e-06 1.4068132901568358 -0.9303300390041046 0.0 0.35789449182433214 0.6685218147221772 0.0 
1.539997697705164 0.3901535212726853 1.0 -4.273608287685653e-06 2.6560936557145344e-06 0.0 -1.0150181992048279e-06 -2.03530898963133e-06 0.0 2.99e-06 1.4293004306640973 -0.888325637362724 0.0 0.3394709696337215 0.6807053477027855 0.0 
1.5499976827551976 0.3911159860793951 1.0 -4.337383666699169e-06 2.5282116115058266e-06 0.0 -9.586769639872523e-07 -2.0703256751445372e-06 0.0 2.99e-06 1.4506299888625978 -0.8455557229116512 0.0 0.32062774715292697 0.6924166137607142 0.0 
1.5599976678052312 0.3920889518535584 1.0 -4.397619026791935e-06 2.398129407347128e-06 0.0 -9.011072053040646e-07 -2.1038824327567105e-06 0.0 2.99e-06 1.4707755942447938 -0.802049969012421 0.0 0.30137364725888427 0.7036396096176284 0.0 
1.5699976528552648 0.39307267953259684 1.0 -4.454237177673465e-06 2.2659387730766765e-06 0.0 -8.423373286734532e-07 -2.1359310864839633e-06 0.0 2.99e-06 1.489711430660021 -0.7578390545406981 0.0 0.2817181701249005 0.714358222904335 0.0 
1.5799976379052985 0.39406742353446106 1.0 -4.507162713821947e-06 2.1317344655145245e-06 0.0 -7.823978566215503e-07 -2.166423215291324e-06 0.0 2.99e-06 1.5074122788702156 -0.7129546707406473 0.0 0.26167152395369553 0.7245562592947566 0.0 
1.589997622955332 0.3950734308471258 1.0 -4.556322147499582e-06 1.995614283859532e-06 0.0 -7.2132151925367e-07 -2.1953102428209114e-06 0.0 2.99e-06 1.5238535610366486 -0.6674295263744291 0.0 0.24124465526878575 0.7342174725153544 0.0 
1.5999976080053657 0.3960909400518526 1.0 -4.601644047458663e-06 1.8576790794485764e-06 0.0 -6.591433428730659e-07 -2.222543536014977e-06 0.0 2.99e-06 1.53901138710992 -0.6212973509861497 0.0 0.22044927855286467 0.7433255973294233 0.0 
1.6099975930553994 0.3971201802797281 1.0 -4.643059183215734e-06 1.7180327593191064e-06 0.0 -5.959007359572613e-07 -2.2480745128975034e-06 0.0 2.99e-06 1.5528626030821846 -0.5745928960933503 0.0 0.1992979050024283 0.7518643855844487 0.0 
1.619997578105433 0.39816137010147845 1.0 -4.680500674727788e-06 1.5767822829995857e-06 0.0 -5.316335717435476e-07 -2.2718547597370945e-06 0.0 2.99e-06 1.5653848410460822 -0.5273519341135775 0.0 0.17780387014834345 0.759817645397021 0.0 
1.6299975631554666 0.3992147163511461 1.0 -4.713904147257458e-06 1.4340376519383885e-06 0.0 -4.6638426661710923e-07 -2.293836157765071e-06 0.0 2.99e-06 1.5765565709891158 -0.47961125482889616 0.0 0.15598136007261154 0.7671692835334679 0.0 
1.6399975482055003 0.4002804128848819 1.0 -4.743207891163477e-06 1.2899118909707725e-06 0.0 -4.001978534382387e-07 -2.3139710195654476e-06 0.0 2.99e-06 1.5863571542352761 -0.431408659187553 0.0 0.13384543593252105 0.7739033510252328 0.0 
1.6499975332555339 0.4013586392768359 1.0 -4.768353026298408e-06 1.1445210212162303e-06 0.0 -3.3312204889024346e-07 -2.332212235187491e-06 0.0 2.99e-06 1.5947668984275605 -0.38278295023954567 0.0 0.11141205648503101 0.7800040920359497 0.0 
1.6599975183055677 0.4024495594549656 1.0 -4.789283670637965e-06 9.979840237953326e-07 0.0 -2.652073138779822e-07 -2.3485134279563923e-06 0.0 2.99e-06 1.6017671139257401 -0.33377392100178727 0.0 0.08869809828695031 0.7854559959720371 0.0 
1.6699975033556014 0.40355332028047414 1.0 -4.805947112705285e-06 8.504227937567109e-07 0.0 -1.9650690595971276e-07 -2.3628291198731177e-06 0.0 2.99e-06 1.6073401714733386 -0.284422339049071 0.0 0.06572137323067292 0.7902438528003732 0.0 
1.679997488405635 0.4046700500755897 1.0 -4.8182939872895756e-06 7.019620836116782e-07 0.0 -1.2707692275340132e-07 -2.3751149064005432e-06 0.0 2.99e-06 1.6114695609664123 -0.23476992762932763 0.0 0.042500643061337995 0.7943528115051978 0.0 
1.6899974734556686 0.4057998571054418 1.0 -4.826278453892065e-06 5.527294358867287e-07 0.0 -5.6976335224241747e-08 -2.3853276403296438e-06 0.0 2.99e-06 1.6141399511344687 -0.1848593431059332 0.0 0.019055630509779604 0.7977684415818199 0.0 
1.6999974585057023 0.4069428280209352 1.0 -4.829858377263462e-06 4.0285510412340145e-07 0.0 1.3732990265622198e-08 -2.393425624307014e-06 0.0 2.99e-06 1.6153372499208893 -0.1347341485362586 0.0 -0.004592973332984255 0.8004767974270942 0.0 
1.709997443555736 0.40809902627070554 1.0 -4.8289955093268424e-06 2.524719617813016e-07 0.0 8.498628227972423e-08 -2.3993688114838065e-06 0.0 2.99e-06 1.6150486653267022 -0.08443878320445267 0.0 -0.028423505779172225 0.8024644854460884 0.0 
1.7199974286057695 0.4092684904914818 1.0 -4.823655671708576e-06 1.0171539853399519e-07 0.0 1.5671586814051401e-07 -2.4031190136169536e-06 0.0 2.99e-06 1.6132627664577168 -0.03401852793779505 0.0 -0.05241333382625911 0.8037187336511543 0.0 
1.7299974136558032 0.41045123288745583 1.0 -4.813808938028408e-06 -4.927679651046139e-08 0.0 2.2885119240170926e-07 -2.404640115817229e-06 0.0 2.99e-06 1.6099695444911055 0.01648053394998302 0.0 -0.07653886033502005 0.8042274634840224 0.0 
1.7399973987058368 0.4116472376105616 1.0 -4.799429815028892e-06 -2.0036456508199053e-07 0.0 3.0131885106342087e-07 -2.4038982969965336e-06 0.0 2.99e-06 1.605160473253809 0.06701156022808638 0.0 -0.10077553547271624 0.8039793635439905 0.0 
1.7499973837558704 0.4128564591548397 1.0 -4.78049742155502e-06 -3.514057238720534e-07 0.0 3.740426425922283e-07 -2.4008622549202118e-06 0.0 2.99e-06 1.5988285690819453 0.1175269979505154 0.0 -0.12509787377666523 0.8029639648562573 0.0 
1.759997368805904 0.41407882077934755 1.0 -4.756995664328179e-06 -5.022561227976428e-07 0.0 4.469436367488204e-07 -2.3955034346210773e-06 0.0 2.99e-06 1.5909684496080856 0.1679786363871673 0.0 -0.14947947717351875 0.8011717172645736 0.0 
1.7699973538559377 0.41531421297526755 1.0 -4.728913409395543e-06 -6.527698176169312e-07 0.0 5.199402621468837e-07 -2.3877962587822023e-06 0.0 2.99e-06 1.5815763911021872 0.21831766475482223 0.0 -0.17389306426317203 0.7985940664823412 0.0 
1.7799973389059713 0.41656249199401363 1.0 -4.696244648077981e-06 -8.027992570202741e-07 0.0 5.929484133675575e-07 -2.3777183585478313e-06 0.0 2.99e-06 1.5706503839725676 0.268494734789385 0.0 -0.19831050614299603 0.7952235312868994 0.0 
1.789997323956005 0.41782347845413625 1.0 -4.658988656187782e-06 -9.521954842234703e-07 0.0 6.658815783331781e-07 -2.365250803078697e-06 0.0 2.99e-06 1.5581901860159795 0.31846002816838037 0.0 -0.2227028690077521 0.791053780293878 0.0 
1.7999973090060386 0.41909695604569885 1.0 -4.617150145243264e-06 -1.1008083529843854e-06 0.0 7.386509865017598e-07 -2.3503783260324802e-06 0.0 2.99e-06 1.5441973729910567 0.36816332875731517 0.0 -0.24704046371296337 0.78607970770317 0.0 
1.8099972940560722 0.42038267035148674 1.0 -4.570739404372054e-06 -1.2484867578497415e-06 0.0 8.111657782796316e-07 -2.3330895470253166e-06 0.0 2.99e-06 1.5286753860776086 0.4175540996152938 0.0 -0.27129290243465964 0.7802975073663261 0.0 
1.8199972791061059 0.42168032780486675 1.0 -4.519772431569886e-06 -1.3950788783167226e-06 0.0 8.83333195864272e-07 -2.313377186019469e-06 0.0 2.99e-06 1.5116295757758804 0.46658156465441786 0.0 -0.29542916249641227 0.7737047444881161 0.0 
1.8299972641561395 0.4229895948043314 1.0 -4.464271052968401e-06 -1.5404324364649354e-06 0.0 9.550587955235317e-07 -2.291238268488951e-06 0.0 2.99e-06 1.4930672417954507 0.5151947948043217 0.0 -0.3194176573657299 0.7663004242437957 0.0 
1.8399972492061731 0.42431009700469 1.0 -4.4042630287650694e-06 -1.6843949674792862e-06 0.0 1.026246681092573e-06 -2.266674319142509e-06 0.0 2.99e-06 1.4729976684832995 0.563342798488051 0.0 -0.3432263147466802 0.7580850565694003 0.0 
1.8499972342562068 0.42564141880446915 1.0 -4.339782144482093e-06 -1.8268141023448137e-06 0.0 1.096799758227971e-06 -2.2396915419353167e-06 0.0 2.99e-06 1.45143215534518 0.6109746161688294 0.0 -0.36682266161470634 0.749060716366326 0.0 
1.8599972193062404 0.4269831030483478 1.0 -4.270868286250073e-06 -1.9675378618519743e-06 0.0 1.1666200087021663e-06 -2.2103009840803144e-06 0.0 2.99e-06 1.4283840422241032 0.6580394186795854 0.0 -0.39017391595390205 0.7392310983546195 0.0 
1.869997204356274 0.42833465096235623 1.0 -4.197567498857277e-06 -2.1064149609070464e-06 0.0 1.2356087837540133e-06 -2.178518681780264e-06 0.0 2.99e-06 1.4038687287148066 0.7044866089990075 0.0 -0.41324708486756323 0.7286015658127968 0.0 
1.8799971894063077 0.42969552233807207 1.0 -4.119932025367171e-06 -2.2432951219991386e-06 0.0 1.3036671152363694e-06 -2.1443657854449863e-06 0.0 2.99e-06 1.3779036874137676 0.7502659270900082 0.0 -0.4360090686409265 0.7171791924565165 0.0 
1.8899971744563413 0.43106513598017965 1.0 -4.038020327186004e-06 -2.3780293965348143e-06 0.0 1.3706960430238192e-06 -2.1078686622369844e-06 0.0 2.99e-06 1.3505084706307688 0.7953275573694983 0.0 -0.4584267702420803 0.7049727967347768 0.0 
1.8999971595063752 0.4324428704295057 1.0 -3.951897083558793e-06 -2.510470492615841e-06 0.0 1.4365969568675954e-06 -2.0690589739043313e-06 0.0 2.99e-06 1.32170471022033 0.8396222383330523 0.0 -0.48046720965471446 0.6919929678609797 0.0 
1.9099971445564088 0.43382806497100024 1.0 -3.861633169585949e-06 -2.6404731077073144e-06 0.0 1.5012719506157432e-06 -2.0279737280131035e-06 0.0 2.99e-06 1.2915161102294126 0.8831013738151503 0.0 -0.5020976423464028 0.6782520829475257 0.0 
1.9199971296064424 0.435220020933165 1.0 -3.767305611983646e-06 -2.7678942645248086e-06 0.0 1.5646241864601247e-06 -1.984655300882917e-06 0.0 2.99e-06 1.2599684321015518 0.925717145326018 0.0 -0.523285681090343 0.6637643146765603 0.0 
1.929997114656476 0.4366180032821208 1.0 -3.66899752195789e-06 -2.8925936483626054e-06 0.0 1.6265582666336597e-06 -1.9391514307573705e-06 0.0 2.99e-06 1.2270894722267172 0.9674226248704316 0.0 -0.5439994202788162 0.6485456290158423 0.0 
1.9399970997065097 0.4380212425099418 1.0 -3.5667980047242126e-06 -3.0144339439928093e-06 0.0 1.6869806097669824e-06 -1.8915151800047758e-06 0.0 2.99e-06 1.1929090316803368 1.0081718876230081 0.0 -0.5642075617949777 0.6326137725768475 0.0 
1.9499970847565433 0.4394289368130977 1.0 -3.4608020453802056e-06 -3.1332811701894705e-06 0.0 1.7457998289290432e-06 -1.8418048654407255e-06 0.0 2.99e-06 1.1574588780535786 1.0479201238091824 0.0 -0.5838795414478408 0.6159882493112788 0.0 
1.959997069806577 0.44084025455290904 1.0 -3.3511103710251e-06 -3.24900500987475e-06 0.0 1.8029271082263918e-06 -1.7900839561892194e-06 0.0 2.99e-06 1.1207726993394964 1.0866237491219848 0.0 -0.6029856549252149 0.5986902863509088 0.0 
1.9699970548566106 0.44225433698589955 1.0 -3.2378292892169522e-06 -3.3614791338475203e-06 0.0 1.85827657472576e-06 -1.7364209388486918e-06 0.0 2.99e-06 1.0828860499053332 1.1242405129924766 0.0 -0.6214971821825288 0.5807427889126053 0.0 
1.9799970399066442 0.44367030124793455 1.0 -3.121070503061278e-06 -3.470581516040112e-06 0.0 1.9117656623982836e-06 -1.6808891500979599e-06 0.0 2.99e-06 1.043836288649255 1.160729604026788 0.0 -0.6393865091633059 0.5621702843136983 0.0 
1.9899970249566779 0.44508724357210727 1.0 -3.000950903432432e-06 -3.5761947382573933e-06 0.0 1.9633154647646286e-06 -1.623566577258712e-06 0.0 2.99e-06 1.0036625095091725 1.1960517519255445 0.0 -0.6566272457406789 0.5429988552704716 0.0 
1.9999970100067115 0.446504242716585 1.0 -2.8775923390376723e-06 -3.678206282384847e-06 0.0 2.012851072950845e-06 -1.5645356277189154e-06 0.0 2.99e-06 0.9624054645610922 1.2301693252123183 0.0 -0.6731943387795473 0.5232560627822453 0.0 
2.009996995056745 0.44792036357517634 1.0 -2.7511213652405825e-06 -3.7765088081091054e-06 0.0 2.0603018959462885e-06 -1.5038828685082276e-06 0.0 2.99e-06 0.9201074800135706 1.2630464241167525 0.0 -0.6890641792462509 0.5029708590328514 0.0 
2.0199969801067788 0.4493346609402268 1.0 -2.621668972762125e-06 -3.87100041427556e-06 0.0 2.105601959987648e-06 -1.4416987376946677e-06 0.0 2.99e-06 0.8768123654722804 1.2946489679851318 0.0 -0.7042147023370064 0.4821734908677812 0.0 
2.0299969651568124 0.4507461833847788 1.0 -2.489370297570867e-06 -3.961584882112507e-06 0.0 2.148690184175946e-06 -1.3780772296338808e-06 0.0 2.99e-06 0.8325653169133312 1.3249447766262512 0.0 -0.7186254796575076 0.46089539452638095 0.0 
2.039996950206846 0.4521539772287194 1.0 -2.3543643134557095e-06 -4.048171898678957e-06 0.0 2.189510629664117e-06 -1.3131155564409305e-06 0.0 2.99e-06 0.7874128138647835 1.3539036450431243 0.0 -0.7322778025632504 0.4391690824217153 0.0 
2.0499969352568796 0.4535570905520121 1.0 -2.2167935089417175e-06 -4.130677259042121e-06 0.0 2.2280127200279437e-06 -1.246913788362622e-06 0.0 2.99e-06 0.7414025113517426 1.3814974110508715 0.0 -0.745154755862189 0.41702802286375257 0.0 
2.0599969203069133 0.454954577217065 1.0 -2.0768035503596613e-06 -4.209023045858854e-06 0.0 2.264151430748195e-06 -1.179574475999466e-06 0.0 2.99e-06 0.6945831272105866 1.4077000153374042 0.0 -0.7572412811866878 0.3945065137121954 0.0 
2.069996905356947 0.4563455008618966 1.0 -1.934542933010058e-06 -4.28313778522064e-06 0.0 2.2978874460811238e-06 -1.1112022575548492e-06 0.0 2.99e-06 0.6470043254214216 1.4324875535854933 0.0 -0.7685242294585705 0.37163955102168816 0.0 
2.0799968904069805 0.45772893882600374 1.0 -1.7901626224707677e-06 -4.352956577821358e-06 0.0 2.329187281971606e-06 -1.0419034544700626e-06 0.0 2.99e-06 0.5987165961440669 1.455838320341586 0.0 -0.7789924019971933 0.34846269380269596 0.0 
